drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real,flag_ae_extreme,flag_safety_extreme,flag_efficacy_extreme,n_extremes
adenosine_phosphate,Adenosine_phosphate,1.8102319779805824,4.270975228399034,1.8102319779805824,100,0.322374,0.517705,0.322374,0.517705,1.8102319779805824,0.3967800902245552,0.2328079392877989,0.2025026264500956,0.2923357370949608,0.322374,0.517705,4.270975228399034,unweighted_total_prob,0.2923357370949608,684.0,1161.0,73.0,177.0,-0.22621385899999996,-0.0010348490000000599,-15.252177450600964,False,False,True,1
floxuridine,Floxuridine,1.7495288126403443,4.262123236432667,1.7495288126403443,100,0.314605,0.519414,0.314605,0.519414,1.7495288126403443,0.3837511948883932,0.3325744308231214,0.2125158753029011,0.3290334253451861,0.314605,0.519414,4.262123236432667,unweighted_total_prob,0.3290334253451861,688.0,1092.0,305.0,441.0,-0.23398285899999993,0.0006741510000000117,-15.261029442567331,False,False,True,1
gefitinib,Gefitinib,1.5507897774921713,4.262002781033512,1.5507897774921713,100,0.196621,0.525178,0.196621,0.525178,1.5507897774921713,0.1858877391873082,0.6690601284296596,0.2507832044363855,0.3921357879340642,0.196621,0.525178,4.262002781033512,unweighted_total_prob,0.3921357879340642,689.0,195.0,1520.0,1108.0,-0.35196685899999997,0.006438151000000003,-15.261149897966487,False,True,False,1
artesunate,Artesunate,1.6530378409195672,4.238027611747379,1.6530378409195672,100,0.364976,0.517858,0.364976,0.517858,1.6530378409195672,0.4682251924399203,0.2417396380618836,0.229946051962658,0.3299751425932531,0.364976,0.517858,4.238027611747379,unweighted_total_prob,0.3299751425932531,693.0,1407.0,84.0,453.0,-0.18361185899999993,-0.0008818489999999901,-15.28512506725262,False,False,True,1
ranolazine,Ranolazine,1.6390889766393213,4.228282226249571,1.6390889766393213,100,0.194585,0.521787,0.194585,0.521787,1.6390889766393213,0.1824732931962636,0.4711033274956235,0.2326355580223737,0.3079577598812296,0.194585,0.521787,4.228282226249571,unweighted_total_prob,0.3079577598812296,697.0,183.0,930.0,267.0,-0.35400285899999995,0.00304715099999997,-15.294870452750427,False,True,False,1
sofosbuvir,Sofosbuvir,1.6623289491049928,4.221639195457096,1.6623289491049928,100,0.324674,0.516786,0.324674,0.516786,1.6623289491049928,0.4006372738097235,0.1791593695271449,0.2281796613139041,0.2775545895975282,0.324674,0.516786,4.221639195457096,unweighted_total_prob,0.2775545895975282,701.0,1177.0,31.0,104.0,-0.22391385899999994,-0.001953849000000063,-15.301513483542902,False,False,True,1
sulfabenzamide,Sulfabenzamide,1.743422911828382,4.174987467005844,1.743422911828382,100,0.30297,0.518076,0.30297,0.518076,1.743422911828382,0.3642388770564658,0.2544658493870407,0.2135616663033891,0.2901942238380804,0.30297,0.518076,4.174987467005844,unweighted_total_prob,0.2901942238380804,715.0,992.0,105.0,159.0,-0.24561785899999994,-0.0006638490000000496,-15.348165211994154,False,False,True,1
atazanavir,Atazanavir,1.5807270630728434,4.158459287136789,1.5807270630728434,100,0.194977,0.524243,0.194977,0.524243,1.5807270630728434,0.1831306914420835,0.6144775248102772,0.2444031908244388,0.3679239246658321,0.194977,0.524243,4.158459287136789,unweighted_total_prob,0.3679239246658321,718.0,184.0,1415.0,885.0,-0.35361085899999994,0.005503150999999984,-15.36469339186321,False,True,False,1
acetophenazine,Acetophenazine,1.6538770432118308,4.154314931482072,1.6538770432118308,100,0.271594,0.518078,0.271594,0.518078,1.6538770432118308,0.3116201848094048,0.254582603619385,0.2297856906323179,0.2724382534979795,0.271594,0.518078,4.154314931482072,unweighted_total_prob,0.2724382534979795,719.0,715.0,107.0,98.0,-0.27699385899999995,-0.0006618489999999921,-15.368837747517926,False,False,True,1
sertindole,Sertindole,1.5802895712666198,4.133422642946239,1.5802895712666198,100,0.205862,0.523802,0.205862,0.523802,1.5802895712666198,0.2013852320179778,0.5887332165791024,0.2444946854036384,0.3649463165195598,0.205862,0.523802,4.133422642946239,unweighted_total_prob,0.3649463165195598,729.0,243.0,1354.0,846.0,-0.34272585899999997,0.005062150999999959,-15.38973003605376,False,True,False,1
dolasetron,Dolasetron,1.714443274447692,4.127364581450815,1.714443274447692,100,0.433596,0.517229,0.433596,0.517229,1.714443274447692,0.5833034261852453,0.205020431990664,0.2186267436416708,0.3590548919986979,0.433596,0.517229,4.127364581450815,unweighted_total_prob,0.3590548919986979,732.0,1571.0,48.0,780.0,-0.11499185899999997,-0.0015108489999999808,-15.395788097549184,False,False,True,1
nitazoxanide,Nitazoxanide,1.6350314649753257,4.120707912370558,1.6350314649753257,100,0.213803,0.521985,0.213803,0.521985,1.6350314649753257,0.2147025776048567,0.4826619964973767,0.2334265100360843,0.3256311316481102,0.213803,0.521985,4.120707912370558,unweighted_total_prob,0.3256311316481102,735.0,288.0,985.0,399.0,-0.334784859,0.0032451510000000017,-15.40244476662944,False,True,False,1
lofexidine,Lofexidine,1.58440490583889,4.10183649230748,1.58440490583889,100,0.248945,0.518169,0.248945,0.518169,1.58440490583889,0.2736369887135454,0.2598949211908942,0.2436360252703716,0.2621399690158502,0.248945,0.518169,4.10183649230748,unweighted_total_prob,0.2621399690158502,741.0,521.0,113.0,70.0,-0.299642859,-0.0005708490000000399,-15.421316186692518,False,False,True,1
delavirdine,Delavirdine,1.6118119075195845,4.083741562440986,1.6118119075195845,100,0.177295,0.523871,0.177295,0.523871,1.6118119075195845,0.1534773348538463,0.5927612375948633,0.2380294198635149,0.3461013129521869,0.177295,0.523871,4.083741562440986,unweighted_total_prob,0.3461013129521869,750.0,115.0,1367.0,642.0,-0.371292859,0.005131150999999945,-15.439411116559013,False,True,False,1
fluconazole,Fluconazole,1.705023785191586,4.078281976282591,1.705023785191586,100,0.198803,0.527346,0.198803,0.527346,1.705023785191586,0.1895470324841939,0.7956217162872166,0.2203101648585924,0.4381295324802827,0.198803,0.527346,4.078281976282591,unweighted_total_prob,0.4381295324802827,754.0,206.0,1606.0,1401.0,-0.34978485899999995,0.00860615099999995,-15.444870702717408,False,True,False,1
methylprednisolone_a,Methylprednisolone_a,1.767703678738324,4.067321946844454,1.767703678738324,100,0.294539,0.519343,0.294539,0.519343,1.767703678738324,0.350099783662312,0.3284296555750162,0.2094457248512437,0.31330092066518,0.294539,0.519343,4.067321946844454,unweighted_total_prob,0.31330092066518,759.0,917.0,291.0,309.0,-0.25404885899999996,0.0006031509999999685,-15.455830732155544,False,False,True,1
cyclopenthiazide,Cyclopenthiazide,1.7176042862702146,4.050442077219483,1.7176042862702146,100,0.35564,0.519198,0.35564,0.519198,1.7176042862702146,0.4525683811568197,0.3199649737303021,0.2180659554140072,0.3526265330376502,0.35564,0.519198,4.050442077219483,unweighted_total_prob,0.3526265330376502,762.0,1368.0,262.0,710.0,-0.19294785899999994,0.00045815100000001774,-15.472710601780516,False,False,True,1
pefloxacin,Pefloxacin,1.7005297064315508,4.0488272011280015,1.7005297064315508,100,0.239913,0.519427,0.239913,0.519427,1.7005297064315508,0.2584899964782237,0.3333333333333333,0.2211199037857401,0.2809533126817708,0.239913,0.519427,4.0488272011280015,unweighted_total_prob,0.2809533126817708,763.0,454.0,307.0,123.0,-0.30867485899999997,0.0006871509999999414,-15.474325477871997,False,False,True,1
cinnarizine,Cinnarizine,1.6066944250138455,4.041816433891649,1.6066944250138455,100,0.167129,0.523413,0.167129,0.523413,1.6066944250138455,0.1364285834074024,0.5660245183887945,0.2390617716733248,0.3287935950531437,0.167129,0.523413,4.041816433891649,unweighted_total_prob,0.3287935950531437,765.0,82.0,1283.0,438.0,-0.381458859,0.0046731509999999865,-15.48133624510835,False,True,False,1
moxisylyte,Moxisylyte,1.6544014626182597,4.03209293633699,1.6544014626182597,100,0.300429,0.519006,0.300429,0.519006,1.6544014626182597,0.3599775277130255,0.3087565674255689,0.2296855630721583,0.3134307506698695,0.300429,0.519006,4.03209293633699,unweighted_total_prob,0.3134307506698695,771.0,966.0,218.0,311.0,-0.24815885899999995,0.00026615099999993674,-15.491059742663008,False,False,True,1
ritonavir,Ritonavir,1.5726776374271123,4.029637783765788,1.5726776374271123,100,0.214649,0.527459,0.214649,0.527459,1.5726776374271123,0.2161213503496621,0.8022183304144804,0.2460947503935429,0.4565548223843656,0.214649,0.527459,4.029637783765788,unweighted_total_prob,0.4565548223843656,774.0,291.0,1610.0,1498.0,-0.333938859,0.00871915099999998,-15.49351489523421,False,True,False,1
valganciclovir,Valganciclovir,1.8090460834093367,4.025315778329964,1.8090460834093367,100,0.28432,0.519442,0.28432,0.519442,1.8090460834093367,0.3329621492897751,0.3342089900758895,0.2026918090640122,0.3074068175590683,0.28432,0.519442,4.025315778329964,unweighted_total_prob,0.3074068175590683,776.0,834.0,310.0,260.0,-0.26426785899999994,0.0007021509999999287,-15.497836900670034,False,False,True,1
silodosin,Silodosin,1.640764061221851,4.018649589270349,1.640764061221851,100,0.339145,0.517952,0.339145,0.517952,1.640764061221851,0.4249056667057975,0.2472270869819027,0.2323101658656491,0.3153151346482099,0.339145,0.517952,4.018649589270349,unweighted_total_prob,0.3153151346482099,781.0,1282.0,95.0,321.0,-0.20944285899999998,-0.0007878490000000626,-15.50450308972965,False,False,True,1
racecadotril,Racecadotril,1.6788482515141352,4.016792507842179,1.6788482515141352,100,0.316947,0.518827,0.316947,0.518827,1.6788482515141352,0.3876788139998993,0.2983070636310604,0.2250873565019639,0.3194118223527767,0.316947,0.518827,4.016792507842179,unweighted_total_prob,0.3194118223527767,782.0,1122.0,192.0,354.0,-0.23164085899999998,8.715100000000753e-05,-15.50636017115782,False,False,True,1
estradiol_cypionate,Estradiol_cypionate,1.6374080539913831,4.009462494403119,1.6374080539913831,100,0.357909,0.515325,0.357909,0.515325,1.6374080539913831,0.4563735766154053,0.0938704028021048,0.2329627534909205,0.2666901424651882,0.357909,0.515325,4.009462494403119,unweighted_total_prob,0.2666901424651882,786.0,1377.0,5.0,80.0,-0.19067885899999998,-0.0034148489999999976,-15.513690184596879,False,False,True,1
benziodarone,Benziodarone,1.6053564281202837,3.999004499986763,1.6053564281202837,100,0.269239,0.516923,0.269239,0.516923,1.6053564281202837,0.3076707642254608,0.1871570344425012,0.2393327717104758,0.24579767380928,0.269239,0.516923,3.999004499986763,unweighted_total_prob,0.24579767380928,789.0,685.0,33.0,39.0,-0.27934885899999995,-0.0018168490000000093,-15.524148179013237,False,False,True,1
canrenone,Canrenone,1.73997678842861,3.9948529340326737,1.73997678842861,100,0.374498,0.518397,0.374498,0.518397,1.73997678842861,0.4841939324825168,0.2732049036777597,0.2141551429366231,0.3457905630514352,0.374498,0.518397,3.9948529340326737,unweighted_total_prob,0.3457905630514352,790.0,1441.0,139.0,638.0,-0.17408985899999996,-0.00034284900000003393,-15.528299744967326,False,False,True,1
gemfibrozil,Gemfibrozil,1.5047854189062473,3.9886880852282,1.5047854189062473,100,0.164403,0.522111,0.164403,0.522111,1.5047854189062473,0.1318569823408073,0.4900175131348525,0.2610820958559268,0.3009662173614493,0.164403,0.522111,3.9886880852282,unweighted_total_prob,0.3009662173614493,794.0,71.0,1017.0,218.0,-0.384184859,0.003371150999999961,-15.5344645937718,False,True,False,1
darunavir,Darunavir,1.5806647963589038,3.9854857586324166,1.5806647963589038,100,0.217305,0.523107,0.217305,0.523107,1.5806647963589038,0.2205755588723607,0.5481611208406317,0.2444162098440284,0.3563779138540027,0.217305,0.523107,3.9854857586324166,unweighted_total_prob,0.3563779138540027,795.0,311.0,1219.0,748.0,-0.331282859,0.004367150999999958,-15.537666920367583,False,True,False,1
tolterodine,Tolterodine,1.5643683430738728,3.972394734621044,1.5643683430738728,100,0.20986,0.520888,0.20986,0.520888,1.5643683430738728,0.2080900233108051,0.4186223000583798,0.2478591803273427,0.3002567654131426,0.20986,0.520888,3.972394734621044,unweighted_total_prob,0.3002567654131426,806.0,269.0,684.0,212.0,-0.33872785899999996,0.002148150999999987,-15.550757944378955,False,True,False,1
diflunisal,Diflunisal,1.553436890523879,3.964753039181228,1.553436890523879,100,0.189406,0.520557,0.189406,0.520557,1.553436890523879,0.1737879219842694,0.3992994746059589,0.2502091607490145,0.2792767907858942,0.189406,0.520557,3.964753039181228,unweighted_total_prob,0.2792767907858942,808.0,165.0,584.0,114.0,-0.359181859,0.0018171510000000168,-15.55839963981877,False,True,False,1
metoclopramide,Metoclopramide,1.6895096857100704,3.964491590857501,1.6895096857100704,100,0.214255,0.520568,0.214255,0.520568,1.6895096857100704,0.2154605980311593,0.399941622883833,0.2231237136293171,0.2907856310918604,0.214255,0.520568,3.964491590857501,unweighted_total_prob,0.2907856310918604,809.0,289.0,588.0,163.0,-0.334332859,0.001828151,-15.558661088142498,False,True,False,1
homatropine_methylbr,Homatropine_methylbr,1.6784500948386247,3.9619758836924985,1.6784500948386247,100,0.298424,0.519013,0.298424,0.519013,1.6784500948386247,0.3566150698485636,0.3091652072387609,0.2251611729475676,0.3113443454244433,0.298424,0.519013,3.9619758836924985,unweighted_total_prob,0.3113443454244433,810.0,947.0,221.0,294.0,-0.25016385899999993,0.000273150999999916,-15.5611767953075,False,False,True,1
amoxapine,Amoxapine,1.5163720761192945,3.955005438998337,1.5163720761192945,100,0.198217,0.524249,0.198217,0.524249,1.5163720761192945,0.1885642891881467,0.614827787507297,0.2584293428859923,0.373042699255376,0.198217,0.524249,3.955005438998337,unweighted_total_prob,0.373042699255376,814.0,204.0,1418.0,935.0,-0.350370859,0.005509150999999934,-15.568147240001661,False,True,False,1
sulfamethazine,Sulfamethazine,1.7025225655175724,3.949181375093753,1.7025225655175724,100,0.19972,0.521914,0.19972,0.521914,1.7025225655175724,0.1910848748092371,0.4785172212492715,0.2207603047697405,0.3119928993773515,0.19972,0.521914,3.949181375093753,unweighted_total_prob,0.3119928993773515,816.0,214.0,964.0,304.0,-0.34886785899999995,0.0031741509999999584,-15.573971303906246,False,True,False,1
levorphanol,Levorphanol,1.555652102152815,3.9335855701938223,1.555652102152815,100,0.278933,0.519256,0.278933,0.519256,1.555652102152815,0.3239279545187744,0.323350846468189,0.2497302791701202,0.3088575762288095,0.278933,0.519256,3.9335855701938223,unweighted_total_prob,0.3088575762288095,820.0,782.0,274.0,276.0,-0.26965485899999997,0.0005161510000000202,-15.589567108806177,False,False,True,1
perhexiline,Perhexiline,1.5938151221489518,3.9326584693044384,1.5938151221489518,100,0.196979,0.52174,0.196979,0.52174,1.5938151221489518,0.1864881181975213,0.4683596030356107,0.2416892559727542,0.3102769396878037,0.196979,0.52174,3.9326584693044384,unweighted_total_prob,0.3102769396878037,821.0,198.0,922.0,284.0,-0.35160885899999994,0.003000150999999951,-15.59049420969556,False,True,False,1
megestrol_acetate,Megestrol_acetate,1.6064464476658014,3.931800914928312,1.6064464476658014,100,0.365259,0.518753,0.365259,0.518753,1.6064464476658014,0.4686997937245299,0.2939871570344452,0.2391119633236028,0.3528971729683106,0.365259,0.518753,3.931800914928312,unweighted_total_prob,0.3528971729683106,822.0,1409.0,183.0,714.0,-0.18332885899999996,1.3150999999989033e-05,-15.591351764071687,False,False,True,1
darifenacin,Darifenacin,1.612256571743635,3.931763928383584,1.612256571743635,100,0.255796,0.519536,0.255796,0.519536,1.612256571743635,0.2851263646883228,0.3396964389959151,0.237940027035469,0.297517126880789,0.255796,0.519536,3.931763928383584,unweighted_total_prob,0.297517126880789,823.0,586.0,323.0,198.0,-0.29279185899999993,0.0007961509999999672,-15.591388750616415,False,False,True,1
moexipril,Moexipril,1.5867479920620078,3.921985039487476,1.5867479920620078,100,0.334945,0.519259,0.334945,0.519259,1.5867479920620078,0.4178621140720119,0.323525977816699,0.2431491327107298,0.3451850632976304,0.334945,0.519259,3.921985039487476,unweighted_total_prob,0.3451850632976304,827.0,1255.0,275.0,631.0,-0.21364285899999996,0.0005191509999999955,-15.601167639512523,False,False,True,1
estradiol_benzoate,Estradiol_benzoate,1.6283867564750816,3.9204291440546464,1.6283867564750816,100,0.316488,0.518639,0.316488,0.518639,1.6283867564750816,0.3869090543192071,0.2873321657910092,0.2347303108879199,0.3166425502216705,0.316488,0.518639,3.9204291440546464,unweighted_total_prob,0.3166425502216705,828.0,1114.0,170.0,333.0,-0.23209985899999996,-0.00010084900000006947,-15.602723534945353,False,False,True,1
fenbufen,Fenbufen,1.5318136563524585,3.914952412247653,1.5318136563524585,100,0.309949,0.517861,0.309949,0.517861,1.5318136563524585,0.3759429136829395,0.2419147694103935,0.2549563888911911,0.2981343510155715,0.309949,0.517861,3.914952412247653,unweighted_total_prob,0.2981343510155715,831.0,1040.0,85.0,202.0,-0.23863885899999998,-0.0008788490000000149,-15.608200266752347,False,False,True,1
dexamethasone_acetat,Dexamethasone_acetat,1.7227844221983084,3.905424073338504,1.7227844221983084,100,0.380392,0.518385,0.380392,0.518385,1.7227844221983084,0.494078384678596,0.2725043782837134,0.217151408248602,0.3500633868346442,0.380392,0.518385,3.905424073338504,unweighted_total_prob,0.3500633868346442,832.0,1463.0,137.0,682.0,-0.16819585899999995,-0.00035484900000004593,-15.617728605661494,False,False,True,1
dihydroergotamine,Dihydroergotamine,1.51702413887251,3.901597883552308,1.51702413887251,100,0.121791,0.525221,0.121791,0.525221,1.51702413887251,0.0603951097620285,0.6715703444249903,0.258281258207395,0.3444424333162865,0.121791,0.525221,3.901597883552308,unweighted_total_prob,0.3444424333162865,834.0,7.0,1522.0,625.0,-0.426796859,0.006481151000000018,-15.621554795447691,False,True,False,1
celiprolol,Celiprolol,1.6178196453023683,3.893368460237976,1.6178196453023683,100,0.24721,0.519114,0.24721,0.519114,1.6178196453023683,0.2707273306612555,0.3150612959719785,0.2368258106385432,0.2816806127810022,0.24721,0.519114,3.893368460237976,unweighted_total_prob,0.2816806127810022,836.0,508.0,240.0,126.0,-0.3013778589999999,0.00037415099999993373,-15.629784218762023,False,False,True,1
leflunomide,Leflunomide,1.563672306085935,3.892063913866873,1.563672306085935,100,0.265452,0.519372,0.265452,0.519372,1.563672306085935,0.3013198276006641,0.3301225919439564,0.2480078308905325,0.3021785339959547,0.265452,0.519372,3.892063913866873,unweighted_total_prob,0.3021785339959547,837.0,651.0,296.0,228.0,-0.28313585899999993,0.0006321509999999142,-15.631088765133125,False,False,True,1
rescinnamine,Rescinnamine,1.5504461034433898,3.892057787626977,1.5504461034433898,100,0.255633,0.518686,0.255633,0.518686,1.5504461034433898,0.2848530077646782,0.290075890251022,0.2508578761536648,0.2801431344370131,0.255633,0.518686,3.892057787626977,unweighted_total_prob,0.2801431344370131,838.0,583.0,175.0,119.0,-0.29295485899999996,-5.384900000005022e-05,-15.631094891373023,False,False,True,1
mazindol,Mazindol,1.4975031382637078,3.885030072182412,1.4975031382637078,100,0.209061,0.521985,0.209061,0.521985,1.4975031382637078,0.2067500712740445,0.4826619964973767,0.2627703743934775,0.328318901987264,0.209061,0.521985,3.885030072182412,unweighted_total_prob,0.328318901987264,840.0,267.0,985.0,432.0,-0.33952685899999996,0.0032451510000000017,-15.638122606817587,False,True,False,1
dyclonine,Dyclonine,1.5608037606580163,3.8825087957084135,1.5608037606580163,100,0.230391,0.519009,0.230391,0.519009,1.5608037606580163,0.242521256435627,0.3089316987740853,0.2486218567873352,0.270305553441352,0.230391,0.519009,3.8825087957084135,unweighted_total_prob,0.270305553441352,841.0,390.0,219.0,92.0,-0.31819685899999994,0.000269151000000023,-15.640643883291585,False,False,True,1
butenafine,Butenafine,1.6254174555418992,3.8817455396056126,1.6254174555418992,100,0.21608,0.52194,0.21608,0.52194,1.6254174555418992,0.2185211893541733,0.4800350262697017,0.2353163825694528,0.3264857627634406,0.21608,0.52194,3.8817455396056126,unweighted_total_prob,0.3264857627634406,842.0,300.0,973.0,407.0,-0.33250785899999996,0.003200150999999929,-15.641407139394387,False,True,False,1
levetiracetam,Levetiracetam,1.6397497533820549,3.845270498655732,1.6397497533820549,100,0.201098,0.522788,0.201098,0.522788,1.6397497533820549,0.1933958308876553,0.529538820782257,0.2325071199886116,0.3356752846656873,0.201098,0.522788,3.845270498655732,unweighted_total_prob,0.3356752846656873,852.0,222.0,1151.0,516.0,-0.34748985899999996,0.004048151,-15.677882180344266,False,True,False,1
mebendazole,Mebendazole,1.5747980075189822,3.8400826472789,1.5747980075189822,100,0.190026,0.521352,0.190026,0.521352,1.5747980075189822,0.1748276845159234,0.4457092819614751,0.2456474841673152,0.2973442834244225,0.190026,0.521352,3.8400826472789,unweighted_total_prob,0.2973442834244225,853.0,169.0,814.0,196.0,-0.3585618589999999,0.002612151000000007,-15.6830700317211,False,True,False,1
flurazepam,Flurazepam,1.5745703219901752,3.839693037793036,1.5745703219901752,100,0.206519,0.524284,0.206519,0.524284,1.5745703219901752,0.2024870448942629,0.6168709865732637,0.2456954539238199,0.3768823033717746,0.206519,0.524284,3.839693037793036,unweighted_total_prob,0.3768823033717746,854.0,248.0,1424.0,973.0,-0.34206885899999995,0.005544150999999942,-15.683459641206962,False,True,False,1
esketamine,Esketamine,1.3895029868232067,3.836623100563879,1.3895029868232067,100,0.442197,0.519377,0.442197,0.519377,1.3895029868232067,0.5977276157574335,0.3304144775248105,0.2898857822931481,0.4292339937715272,0.442197,0.519377,3.836623100563879,unweighted_total_prob,0.4292339937715272,856.0,1580.0,297.0,1354.0,-0.10639085899999995,0.000637150999999947,-15.68652957843612,False,False,True,1
chlorpropamide,Chlorpropamide,1.60540595683269,3.826940417289729,1.60540595683269,100,0.199859,0.519952,0.199859,0.519952,1.60540595683269,0.1913179828606886,0.3639813193228253,0.2393227320344237,0.2699842672802903,0.199859,0.519952,3.826940417289729,unweighted_total_prob,0.2699842672802903,861.0,216.0,430.0,91.0,-0.34872885899999995,0.0012121509999999391,-15.69621226171027,False,True,False,1
meropenem,Meropenem,1.8414603816810973,3.826906131580467,1.8414603816810973,100,0.451908,0.516495,0.451908,0.516495,1.8414603816810973,0.6140133156685504,0.1621716287215447,0.1976085339166833,0.3499956845393747,0.451908,0.516495,3.826906131580467,unweighted_total_prob,0.3499956845393747,862.0,1591.0,24.0,681.0,-0.09667985899999998,-0.002244848999999993,-15.696246547419532,False,False,True,1
omadacycline,Omadacycline,1.5796762541634943,3.76785477995872,1.5796762541634943,100,0.212204,0.521515,0.212204,0.521515,1.5796762541634943,0.212020996494994,0.4552247518972552,0.2446230364209277,0.3158229066410852,0.212204,0.521515,3.76785477995872,unweighted_total_prob,0.3158229066410852,886.0,278.0,862.0,325.0,-0.33638385899999995,0.00277515099999992,-15.75529789904128,False,True,False,1
praziquantel,Praziquantel,1.5966241777176016,3.761259585618968,1.5966241777176016,100,0.211816,0.520508,0.211816,0.520508,1.5966241777176016,0.2113703063945396,0.3964389959136019,0.241112570927569,0.2913462351087704,0.211816,0.520508,3.761259585618968,unweighted_total_prob,0.2913462351087704,888.0,275.0,574.0,170.0,-0.33677185899999995,0.00176815099999994,-15.761893093381032,False,True,False,1
voglibose,Voglibose,1.4868501293240095,3.7521782033145374,1.4868501293240095,100,0.272044,0.518609,0.272044,0.518609,1.4868501293240095,0.3123748511630247,0.2855808523058968,0.2652698929117614,0.2922362599699209,0.272044,0.518609,3.7521782033145374,unweighted_total_prob,0.2922362599699209,892.0,723.0,165.0,176.0,-0.27654385899999995,-0.00013084900000004396,-15.770974475685462,False,False,True,1
disopyramide,Disopyramide,1.4793661294272151,3.748572381213303,1.4793661294272151,100,0.215175,0.520713,0.215175,0.520713,1.4793661294272151,0.2170034714652266,0.408406304728547,0.2670473941423698,0.3035733893059835,0.215175,0.520713,3.748572381213303,unweighted_total_prob,0.3035733893059835,893.0,294.0,623.0,234.0,-0.33341285899999995,0.001973150999999951,-15.774580297786695,False,True,False,1
linagliptin,Linagliptin,1.5265994290355576,3.731182977557178,1.5265994290355576,100,0.14289,0.520956,0.14289,0.520956,1.5265994290355576,0.0957788995287527,0.4225919439579687,0.2561212601536503,0.2585725894254186,0.14289,0.520956,3.731182977557178,unweighted_total_prob,0.2585725894254186,901.0,30.0,706.0,63.0,-0.405697859,0.002216150999999944,-15.79196970144282,False,True,False,1
idoxuridine,Idoxuridine,1.6520358731737343,3.7116099791601256,1.6520358731737343,100,0.316254,0.515601,0.316254,0.515601,1.6520358731737343,0.3865166278153247,0.1099824868651488,0.2301377291711419,0.2446271917064178,0.316254,0.515601,3.7116099791601256,unweighted_total_prob,0.2446271917064178,908.0,1112.0,7.0,37.0,-0.23233385899999998,-0.0031388490000000546,-15.811542699839872,False,False,True,1
oxybutynin,Oxybutynin,1.453767778701147,3.694936627522106,1.453767778701147,100,0.209289,0.519673,0.209289,0.519673,1.453767778701147,0.2071324355598786,0.3476941039112714,0.2732655310281594,0.2765837219940919,0.209289,0.519673,3.694936627522106,unweighted_total_prob,0.2765837219940919,914.0,268.0,351.0,101.0,-0.33929885899999995,0.0009331510000000209,-15.828216051477893,False,True,False,1
oxacillin,Oxacillin,1.5235945907887054,3.6860115006566,1.5235945907887054,100,0.218976,0.524606,0.218976,0.524606,1.5235945907887054,0.2233778865988026,0.6356684179801547,0.2567961697202436,0.3949777557756316,0.218976,0.524606,3.6860115006566,unweighted_total_prob,0.3949777557756316,917.0,319.0,1461.0,1130.0,-0.32961185899999995,0.005866150999999986,-15.8371411783434,False,True,False,1
fosinopril,Fosinopril,1.5084713045740483,3.681989120319481,1.5084713045740483,100,0.310789,0.517306,0.310789,0.517306,1.5084713045740483,0.3773516242096966,0.2095154699357891,0.2602337963076939,0.2867935969197331,0.310789,0.517306,3.681989120319481,unweighted_total_prob,0.2867935969197331,919.0,1050.0,54.0,150.0,-0.23779885899999997,-0.001433848999999987,-15.841163558680519,False,False,True,1
flunarizine,Flunarizine,1.478384222020393,3.667381456121797,1.478384222020393,100,0.173882,0.521594,0.173882,0.521594,1.478384222020393,0.1477536098207248,0.4598365440747246,0.267281939342291,0.296492449426638,0.173882,0.521594,3.667381456121797,unweighted_total_prob,0.296492449426638,925.0,99.0,885.0,191.0,-0.374705859,0.0028541509999999715,-15.855771222878202,False,True,False,1
mestranol,Mestranol,1.453024292853659,3.6392033323645534,1.453024292853659,100,0.29726,0.518007,0.29726,0.518007,1.453024292853659,0.3546629995472002,0.2504378283712797,0.2734494064978766,0.2967302124669673,0.29726,0.518007,3.6392033323645534,unweighted_total_prob,0.2967302124669673,934.0,941.0,100.0,192.0,-0.25132785899999993,-0.0007328490000000354,-15.883949346635445,False,False,True,1
acetylcholine,Acetylcholine,1.5144976233132166,3.631322929635639,1.5144976233132166,100,0.157066,0.528091,0.157066,0.528091,1.5144976233132166,0.1195525667041205,0.8391126678342099,0.2588557447940348,0.4352372427741391,0.157066,0.528091,3.631322929635639,unweighted_total_prob,0.4352372427741391,941.0,56.0,1616.0,1384.0,-0.3915218589999999,0.009351150999999946,-15.89182974936436,False,True,False,1
norgestimate,Norgestimate,1.3671346141491063,3.626593865454192,1.3671346141491063,100,0.255989,0.518218,0.255989,0.518218,1.3671346141491063,0.2854500327022087,0.2627553998832447,0.2960373049686095,0.2784896340279033,0.255989,0.518218,3.626593865454192,unweighted_total_prob,0.2784896340279033,944.0,588.0,124.0,108.0,-0.29259885899999993,-0.0005218490000000742,-15.896558813545807,False,False,True,1
nefazodone,Nefazodone,1.3915537430904787,3.625829445198173,1.3915537430904787,100,0.151328,0.522155,0.151328,0.522155,1.3915537430904787,0.1099297321772962,0.4925861062463553,0.2893317008794481,0.2988726755453503,0.151328,0.522155,3.625829445198173,unweighted_total_prob,0.2988726755453503,946.0,46.0,1028.0,208.0,-0.39725985899999994,0.003415151000000005,-15.897323233801826,False,True,False,1
