drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real
almotriptan,Almotriptan,3.903101962292565,8.535414200276133,3.903101962292565,100,0.445699,0.337094,0.445699,0.337094,3.903101962292565,0.4431520238298401,0.5241697198912658,0.1697927877980043,0.4208872550480432,0.445699,0.337094,8.535414200276133,unweighted_total_prob,0.4208872550480432,801.0,717.0,1141.0,1028.0,-0.16260728871917723,-0.14197666345214838,-2.2665878981351852
alogliptin,Alogliptin,2.299803083552977,5.078488061204548,2.299803083552977,100,0.3233,0.229755,0.3233,0.229755,2.299803083552977,0.2057864157500348,0.3527328888988267,0.3389514826114242,0.2911980183818295,0.3233,0.229755,5.078488061204548,unweighted_total_prob,0.2911980183818295,1413.0,66.0,571.0,200.0,-0.28500628871917727,-0.2493156634521484,-5.72351403720677
alosetron,Alosetron,4.953149530105291,10.96207937225699,4.953149530105291,100,0.512513,0.314739,0.512513,0.314739,4.953149530105291,0.5727229005383434,0.4884653593435061,0.1183531356542675,0.4481459310835933,0.512513,0.314739,10.96207937225699,unweighted_total_prob,0.4481459310835933,490.0,1342.0,1026.0,1198.0,-0.09579328871917725,-0.1643316634521484,0.1600772738456726
alpelisib,Alpelisib,7.769572818651794,18.582658842206,7.769572818651794,100,0.601233,0.056607,0.601233,0.056607,7.769572818651794,0.7447755868253255,0.0761890007251075,0.0490425239344554,0.3381943398070643,0.601233,0.056607,18.582658842206,unweighted_total_prob,0.3381943398070643,59.0,1588.0,61.0,444.0,-0.007073288719177229,-0.42246366345214836,7.780656743794683
alprazolam,Alprazolam,2.110340621322391,4.711261332035059,2.110340621322391,100,0.376873,0.209631,0.376873,0.209631,2.110340621322391,0.3096793210977862,0.3205917772162897,0.3759224106014076,0.3272929214459119,0.376873,0.209631,4.711261332035059,unweighted_total_prob,0.3272929214459119,1466.0,240.0,479.0,377.0,-0.23143328871917723,-0.26943966345214837,-6.090740766376259
alprostadil,Alprostadil,3.452823601895941,6.755821958184238,3.452823601895941,100,0.415347,0.273539,0.415347,0.273539,3.452823601895941,0.3842910777727788,0.422662646099592,0.2014357529607109,0.3630686401410906,0.415347,0.273539,6.755821958184238,unweighted_total_prob,0.3630686401410906,1107.0,463.0,814.0,610.0,-0.19295928871917722,-0.2055316634521484,-4.04618014022708
altretamine,Altretamine,5.000941408425567,10.887303024530407,5.000941408425567,100,0.487649,0.212222,0.487649,0.212222,5.000941408425567,0.5245047085654002,0.3247300012457795,0.1165258717316703,0.362999058270806,0.487649,0.212222,10.887303024530407,unweighted_total_prob,0.362999058270806,498.0,1153.0,485.0,608.0,-0.12065728871917725,-0.2668486634521484,0.08530092611908913
alverine,Alverine,3.2984564957208917,6.904477056115861,3.2984564957208917,100,0.495253,0.411117,0.495253,0.411117,3.298456495720892,0.5392509735172285,0.6423957937372428,0.2142723525970109,0.5155131774211907,0.495253,0.411117,6.904477056115861,unweighted_total_prob,0.5155131774211907,1080.0,1224.0,1430.0,1508.0,-0.11305328871917725,-0.06795366345214837,-3.897525042295457
alvimopan,Alvimopan,3.9648405359126606,7.863862682133909,3.9648405359126606,100,0.538157,0.293888,0.538157,0.293888,3.9648405359126606,0.6224537288424842,0.4551631172597961,0.1660144450196047,0.464249627444833,0.538157,0.293888,7.863862682133909,unweighted_total_prob,0.464249627444833,903.0,1469.0,922.0,1300.0,-0.07014928871917725,-0.1851826634521484,-2.9381394162774095
amantadine,Amantadine,3.475694829970596,7.505637714639302,3.475694829970596,100,0.464074,0.517318,0.464074,0.517318,3.475694829970596,0.4787862450936283,0.8120150643493037,0.1996308500695563,0.5562466937910842,0.464074,0.517318,7.505637714639302,unweighted_total_prob,0.5562466937910842,977.0,901.0,1604.0,1582.0,-0.14423228871917726,0.03824733654785156,-3.2963643837720165
